Order,Species,AdultBodyMass,Temperature,SexualMaturityAge,TrophicLevel,NeonateBodyMass,GestationLen,SocialGrpSize,WeaningAge,Social
Carnivora,hirtula,484.63,24.2,,3.0,,,,,
Carnivora,parvula,281.83,22.244,1.15901369863,3.0,,54.08,,0.0575342465753,
Diprotodontia,lemuroides,993.59,21.444,,,,,,,
Carnivora,derbyanus,1262.7,24.886,,2.0,125.0,,,0.190684931507,
Artiodactyla,hylocrius,74186.41,25.975,,1.0,,186.35,,0.0747397260274,
Artiodactyla,jayakari,22210.18,22.021,,1.0,,164.31,,,
Artiodactyla,jemlahicus,68616.43,5.431,4.19969863014,1.0,2700.0,195.76,,,
Carnivora,brachyurus,1396.16,24.841,,3.0,,,,,
Carnivora,edwardsi,1304.67,24.234,0.85304109589,2.0,,63.09,,0.0953424657534,
Rodentia,antillensis,,,,,,,,,
Rodentia,insulans,,,,,,,,,
Artiodactyla,liberiensis,235001.16,25.156,4.13780821918,1.0,5730.0,200.0,1.25,0.58002739726,False
Rodentia,phenax,,,,,,,,,
Artiodactyla,antisensis,68599.35,16.437,,1.0,,235.72,7.3,,False
Artiodactyla,bisulcus,69240.81,3.495,,1.0,3575.62,212.91,1.9,,False
Artiodactyla,amphibius,1536310.4,23.356,5.56164383562,2.0,40199.99,235.37,,0.874,
Chiroptera,abae,,24.893,,,,91.24,,,
Chiroptera,armiger,49.99,18.589,,3.0,,,,,
Chiroptera,ater,5.86,24.789,0.895369863014,3.0,1.25,195.0,,0.21698630137,
Chiroptera,beatus,6.7,24.798,,,,,,,
Chiroptera,bicolor,8.39,24.878,1.61035616438,3.0,1.2,42.1,,,
Chiroptera,breviceps,,,,3.0,,,,,
Chiroptera,caffer,9.46,23.464,1.59391780822,3.0,2.79,139.92,,0.201315068493,
Chiroptera,calcaratus,,22.73,,,,,,,
Chiroptera,camerunensis,,23.262,,,,,,,
Chiroptera,cervinus,8.51,24.057,,3.0,1.31,,,,
Chiroptera,cineraceus,3.84,22.829,,3.0,,,,,
Chiroptera,commersoni,89.99,24.105,2.0341369863,3.0,28.0,150.34,,0.413780821918,
Chiroptera,coronatus,,22.0,,3.0,,,,,
Chiroptera,corynophyllus,15.07,18.6,,,,,,,
Chiroptera,coxi,,25.125,,,,,,,
Chiroptera,crumeniferus,,24.52,,,,,,,
Chiroptera,curtus,,25.733,,,,,,,
Chiroptera,cyclops,32.92,24.395,,,,106.45,,0.320328767123,
Chiroptera,demissus,,25.7,,,,,,,
Chiroptera,diadema,46.9,24.375,,3.0,,,,,
Chiroptera,dinops,,26.15,,3.0,,,,,
Chiroptera,doriae,4.24,22.926,,3.0,,,,,
Chiroptera,durgadasi,,24.878,,,,,,,
Chiroptera,dyacorum,,23.275,,3.0,,,,,
Chiroptera,edwardshilli,,30.9,,,,,,,
Chiroptera,fuliginosus,,24.543,,,,,,,
Chiroptera,fulvus,8.83,24.552,1.50961643836,3.0,2.34,161.65,,0.100219178082,
Chiroptera,galeritus,10.17,25.327,,2.0,,,1.0,,True
Chiroptera,gigas,115.42,23.717,,,28.0,,,,
Chiroptera,grandis,,21.631,,,,,,,
Chiroptera,halophyllus,4.0,26.78,,3.0,,,,,
Chiroptera,hypophyllus,,25.28,,,,,,,
Chiroptera,inexpectatus,,20.557,,3.0,,,,,
Chiroptera,inornatus,25.9,27.001,,,,,,,
Chiroptera,jonesi,5.49,26.347,,,,,,,
Chiroptera,lamottei,,25.936,,,,,,,
Chiroptera,lankadiva,44.76,25.51,1.39846575342,3.0,8.71,257.02,,0.226630136986,
Chiroptera,larvatus,19.95,22.917,,3.0,3.75,,,,
Chiroptera,lekaguli,31.08,24.795,,3.0,,,,,
Chiroptera,lylei,40.0,23.794,,3.0,,,,,
Chiroptera,macrobullatus,,22.7,,3.0,,,,,
Chiroptera,madurae,,24.507,,,,,,,
Chiroptera,maggietaylorae,16.1,22.629,,,,,,,
Chiroptera,marisae,,23.973,,,,,,,
Chiroptera,megalotis,,17.469,,,,,,,
Chiroptera,muscinus,,22.675,,,,,,,
Chiroptera,nequam,,26.7,,,,,,,
Chiroptera,obscurus,9.6,24.124,,3.0,,,,,
Chiroptera,orbiculus,,25.799,,,,,,,
Chiroptera,papua,,25.007,,3.0,,,,,
Chiroptera,pelingensis,,21.934,,,,,,,
Chiroptera,pomona,6.2,21.341,,3.0,,,,,
Chiroptera,pratti,,16.052,,3.0,,,,,
Chiroptera,pygmaeus,3.53,24.473,,3.0,,,,,
Chiroptera,ridleyi,9.59,23.702,,3.0,,,,,
Chiroptera,rotalis,,21.409,,,,,,,
Chiroptera,ruber,10.61,23.36,,,,92.54,,,
Chiroptera,scutinares,,,,,,,,,
Chiroptera,semoni,14.0,22.849,,,,,,,
Chiroptera,sorenseni,,24.54,,,,,,,
Chiroptera,speoris,10.39,26.241,0.744767123288,3.0,2.1,139.13,,0.132547945205,
Chiroptera,stenotis,12.0,26.684,,,,,,,
Chiroptera,sumbae,,23.977,,,,,,,
Chiroptera,thomensis,,,,,,,,,
Chiroptera,turpis,33.31,24.642,,3.0,3.0,,,,
Chiroptera,vittatus,,23.717,,,,,,,
Chiroptera,wollastoni,6.93,24.103,,,,,,,
Artiodactyla,equinus,264173.96,24.077,2.30635616438,1.0,16412.18,278.23,12.0,0.326767123288,False
Artiodactyla,leucophaeus,149999.99,,,,,,,,
Artiodactyla,niger,236405.9,22.146,2.66347945205,1.0,16412.18,272.87,15.0,0.577342465753,False
Chiroptera,alienus,,17.133,,3.0,,,,,
Chiroptera,humboldti,,,,,,,,,
Chiroptera,laephotis,,6.141,,,,,,,
Chiroptera,macrotus,11.0,10.201,,3.0,,,,,
Chiroptera,magellanicus,,8.295,,,,,,,
Chiroptera,montanus,,15.334,,3.0,,,,,
Chiroptera,velatus,11.32,21.457,,3.0,,,,,
Carnivora,fasciata,90000.0,,3.45956164384,2.0,10245.25,299.18,,0.0671232876712,
Rodentia,alleni,367.59,20.252,,,,,,,
Rodentia,brasiliensis,155.0,19.026,0.245561643836,1.0,4.99,28.4,1.0,0.0575342465753,True
Rodentia,chacarius,204.0,22.327,,1.0,,,1.0,,True
Rodentia,sciureus,120.42,25.131,,2.0,,,,,
Primates,sapiens,58540.63,,15.2956986301,,3182.96,274.78,,1.98865753425,
Rodentia,gymnurus,281.42,23.929,,1.0,24.39,59.99,1.0,0.0572054794521,True
Carnivora,brunnea,42977.93,18.66,2.2115890411,2.0,693.09,95.8,,0.828602739726,
Carnivora,hyaena,35070.51,22.897,2.54268493151,2.0,653.23,90.5,,0.325835616438,
Rodentia,badius,,21.866,,,,,,,
Rodentia,basilii,,,,,,,,,
Rodentia,lunaris,,22.153,,,,,,,
Rodentia,planifrons,49.6,24.806,,,,,,,
Rodentia,trivirgatus,60.08,25.665,,,,,,,
Rodentia,univittatus,54.46,24.037,0.195698630137,,4.4,30.0,,,
Carnivora,maculicollis,4180.53,23.771,2.30635616438,3.0,,59.6,,0.165698630137,
Rodentia,hydrochaeris,48144.91,23.73,1.55167123288,1.0,1500.0,150.73,10.0,0.300684931507,False
Rodentia,isthmius,21267.32,24.907,,,,108.21,,0.306849315068,
Rodentia,chrysogaster,626.17,21.011,0.340904109589,3.0,25.0,36.6,,0.0821917808219,
Rodentia,habbema,,13.7,,,,,,,
Rodentia,hussoni,,22.133,,,,,,,
Rodentia,neobritannicus,,25.385,,,,,,,
Rodentia,shawmayeri,,18.272,,3.0,,,,,
Artiodactyla,inermis,12760.04,15.982,0.801726027397,,1016.19,175.49,,,
Carnivora,leptonyx,352675.48,,3.80550684932,2.0,29999.99,272.79,,0.0833150684932,
Artiodactyla,aquaticus,10850.0,24.343,0.86202739726,1.0,,173.52,1.0,0.37498630137,True
Primates,agilis,5829.08,25.416,,2.0,,,4.2,,False
Primates,albibarbis,,25.884,,,,,,,
Primates,klossii,5822.29,25.9,,2.0,,207.59,3.0,,False
Primates,lar,5578.61,22.963,10.5549863014,2.0,398.86,212.91,3.2,1.98865753425,False
Carnivora,vitticollis,2380.0,25.843,,,,,,,
Chiroptera,blanfordi,6.91,24.983,,,,,,,
Rodentia,gaumeri,63.59,25.312,,1.0,,,,,
Rodentia,nelsoni,67.55,21.744,,1.0,,,,,
Rodentia,oasicus,,,,,,,,,
Rodentia,oresterus,74.8,19.334,,1.0,,,,,
Rodentia,teleus,,,,,,,,,
Rodentia,crassus,,,,,,,,,
Chiroptera,brachyotis,10.39,24.78,,2.0,,,,,
Rodentia,hosei,180.0,22.726,,,,,,,
Rodentia,insignis,174.41,24.813,,1.0,,,,,
Rodentia,niobe,,25.082,,,,,,,
Rodentia,obscurus,241.19,25.9,,2.0,,,,,
Chiroptera,noctivagans,11.02,7.797,0.423780821918,3.0,1.92,53.55,1.33,0.098602739726,False
Chiroptera,borealis,12.33,11.977,,3.0,4.29,84.21,1.0,0.104109589041,True
Chiroptera,castaneus,12.51,24.837,,3.0,,,1.0,,True
Chiroptera,cinereus,27.06,11.57,,3.0,5.12,57.18,1.0,0.0997534246575,True
Chiroptera,degelidus,,24.033,,,,,,,
Chiroptera,ebenus,14.0,18.0,,,,,,,
Chiroptera,ega,12.2,22.567,1.03389041096,3.0,,96.22,,,
Chiroptera,egregius,,17.949,,,,,,,
Chiroptera,insularis,,25.234,,,,,,,
Chiroptera,intermedius,22.96,21.429,,,1.73,,,,
Chiroptera,minor,,23.916,,,,,,,
Chiroptera,pfeifferi,,25.234,,,,,,,
Chiroptera,salinae,,,,,,,,,
Chiroptera,seminolus,9.88,17.546,,3.0,1.07,,,,
Chiroptera,varius,,,,,,,,,
Chiroptera,xanthinus,,18.288,,,,,,,
Chiroptera,salimalii,,27.974,,,,,,,
Chiroptera,frons,23.8,24.989,,3.0,,93.86,,0.146520547945,
Rodentia,forresti,23.88,21.706,0.250767123288,,,,,0.0821917808219,
Rodentia,lakedownensis,17.5,25.991,0.250767123288,,,32.99,,0.0821917808219,
Rodentia,buettneri,54.99,26.439,,,,,,,
Rodentia,curtatus,28.27,5.552,0.166082191781,1.0,1.47,25.16,,0.0575342465753,
Rodentia,elegans,,16.4,,,,,,,
Rodentia,parvus,,16.4,,,,,,,
Primates,moloch,5860.81,23.825,,2.0,,241.2,2.15,,False
Primates,muelleri,5909.81,24.008,,2.0,,206.7,3.2,,False
Primates,pileatus,5542.37,25.99,6.72394520548,2.0,,200.16,3.25,1.74008219178,False
Artiodactyla,meinertzhageni,198130.47,23.353,1.42901369863,1.0,,151.0,10.0,0.172109589041,False
Rodentia,aeta,22.13,23.831,,,,,,,
Rodentia,alleni,19.94,25.529,,,1.5,29.0,,,
Rodentia,baeri,,26.319,,,,,,,
Rodentia,carillus,,21.294,,,,,,,
Rodentia,denniae,35.99,20.746,,,,,,,
Rodentia,grandis,,,,,,,,,
Rodentia,parvus,14.49,24.191,,,,,,,
Rodentia,stella,18.99,24.117,0.11802739726,,1.47,29.49,,,
Chiroptera,underwoodi,7.5,22.821,,,1.19,,,,
Rodentia,alboniger,255.38,16.91,,,,,,,
Rodentia,bartelsi,,24.267,,,,,,,
Rodentia,lepidus,63.28,23.631,,2.0,,40.0,,,
Rodentia,nigripes,,24.978,,2.0,,,,,
Rodentia,phayrei,226.99,21.928,,,,,,,
Rodentia,platyurus,56.98,25.221,,,,,,,
Rodentia,sipora,,,,,,,,,
Rodentia,spadiceus,118.1,25.149,,,,,,,
Rodentia,winstoni,,22.4,,,,,,,
Rodentia,dammermani,932.5,20.255,,1.0,,,,,
Rodentia,goliath,866.74,18.72,,1.0,,,,,
Rodentia,heinrichi,,18.554,,,,,,,
Rodentia,ileile,,21.228,,,,,,,
Rodentia,fertilis,22.25,10.453,,,,,,,
Rodentia,wynnei,52.6,10.453,,,,,,,
Rodentia,antimena,1175.93,24.76,1.99997260274,1.0,,,2.0,,False
Chiroptera,monstrosus,336.97,24.655,0.624630136986,1.0,39.3,125.14,,,
Diprotodontia,moschatus,534.25,20.993,1.13380821918,2.0,,,,0.735534246575,
Chiroptera,alaschanicus,,9.683,,,,,,,
Chiroptera,anchietae,,21.185,,,,,,,
Chiroptera,anthonyi,,19.052,,,,,,,
Chiroptera,arabicus,3.17,21.269,,,,,,,
Chiroptera,ariel,,25.871,,,,,,,
Chiroptera,bodenheimeri,2.73,17.949,,,,,,,
Chiroptera,cadornae,6.69,19.243,,,,,,,
Chiroptera,crassulus,6.09,24.253,,,,,,,
Chiroptera,eisentrauti,6.11,22.554,,,,,,,
Chiroptera,imbricatus,6.29,23.094,,3.0,,,,,
Chiroptera,joffrei,,18.25,,,,,,,
Chiroptera,kitcheneri,,25.483,,,,,,,
Chiroptera,lophurus,,24.6,,,,,,,
Chiroptera,macrotis,,24.56,,,,,,,
Chiroptera,musciculus,,24.66,,,,,,,
Chiroptera,pulveratus,5.53,12.927,,,,,,,
Chiroptera,savii,6.3,8.644,0.215506849315,3.0,,,,0.142739726027,
Chiroptera,vordermanni,,25.672,,,,,,,
Rodentia,africaeaustralis,14936.02,21.12,1.20123287671,1.0,305.59,93.49,1.5,0.192712328767,False
Rodentia,brachyura,8000.0,19.321,,2.0,340.74,112.0,,,
Rodentia,crassispinis,4584.6,24.793,,2.0,,112.0,,,
Rodentia,cristata,13406.27,24.421,,2.0,,79.19,,,
Rodentia,indica,14298.6,18.512,,2.0,,112.0,,,
Rodentia,javanica,,24.328,,2.0,,112.0,,,
Rodentia,pumila,3544.26,24.978,,2.0,,112.0,,,
Rodentia,sumatrae,,24.942,,2.0,,112.0,,,
Chiroptera,io,49.3,17.714,,,,,,,
Carnivora,albicauda,3628.4,23.716,2.06778082192,3.0,,,,,
Rodentia,hydrobates,66.39,18.532,,3.0,,,,,
Rodentia,pittieri,69.1,24.362,,3.0,,,,,
Rodentia,stolzmanni,84.7,16.132,,3.0,,,,,
Rodentia,tweedii,118.5,25.6,,3.0,,,,,
Carnivora,libyca,225.18,24.456,,2.0,,37.78,,,
Carnivora,striatus,811.02,23.522,1.22657534247,2.0,13.69,36.76,,0.161890410959,
Chiroptera,phyllotis,12.13,16.178,,,0.73,,,,
Rodentia,macrotis,27.23,24.49,,1.0,,,1.0,,True
Rodentia,zenkeri,100.0,24.089,,,,,,,
Primates,indri,8565.48,19.975,4.39915068493,1.0,,136.5,3.1,0.907780821918,False
Rodentia,horsfieldii,155.5,24.749,,,,,,,
Rodentia,sipora,,,,,,,,,
Rodentia,tarsalis,43.15,6.87,,2.0,,,,,
Rodentia,montanus,,,,,,,,,
Rodentia,portoricensis,,,,,,,,,
Rodentia,bistriata,444.99,25.374,,,,,,,
Rodentia,negrensis,,,,,,,,,
Rodentia,pagurus,210.0,26.006,,,,,,,
Rodentia,sinnamariensis,291.73,,,,,,,,
Chiroptera,eriophora,,18.032,,,,,,,
Chiroptera,flora,6.01,22.921,,,,,,,
Chiroptera,hardwickii,4.55,21.975,,,,,,,
Chiroptera,intermedia,,24.047,,,,,,,
Chiroptera,lanosa,6.66,22.159,,,,,,,
Chiroptera,lenis,,,,,,,,,
Chiroptera,minuta,2.03,25.035,,,,,,,
Chiroptera,muscina,5.29,22.018,,,,,,,
Chiroptera,myrella,,25.141,,,,,,,
Chiroptera,papillosa,10.21,24.356,,3.0,,,,,
Chiroptera,pellucida,4.14,24.76,,,,,,,
Chiroptera,phalaena,3.03,24.992,,,,,,,
Chiroptera,picta,4.5,24.45,,,,,,,
Chiroptera,smithii,,23.929,,,,,,,
Chiroptera,whiteheadi,3.29,23.916,,,,,,,
Rodentia,acrobata,,,,,,,,,
Rodentia,rupestris,799.15,23.971,0.254712328767,1.0,82.44,75.89,,0.0956164383562,
Artiodactyla,ellipsiprymnus,204393.48,23.774,3.90805479452,1.0,12000.0,270.0,12.0,0.583315068493,False
Artiodactyla,kob,80035.21,25.811,1.27553424658,1.0,5376.23,254.76,40.0,0.516821917808,False
Artiodactyla,leche,88645.04,21.594,2.53528767123,1.0,5100.0,229.8,20.0,0.365616438356,False
Artiodactyla,megaceros,85805.93,26.948,,,,,,,
Artiodactyla,vardonii,71462.72,22.204,,1.0,5798.07,258.09,5.5,0.583315068493,False
Rodentia,rintjanus,,,,,,,,,
Rodentia,fronto,167.99,20.304,,1.0,,,,,
Rodentia,tomentosus,115.6,24.193,,,,,,,
Chiroptera,angolensis,,21.379,,,,,,,
Chiroptera,botswanae,7.28,21.431,,,,,,,
Chiroptera,namibensis,,12.346,,,,,,,
Chiroptera,wintoni,6.1,22.015,,,,,,,
Rodentia,peruanum,1220.0,9.447,0.553643835616,1.0,180.69,140.0,,0.111534246575,
Rodentia,viscacia,1539.99,3.335,,,258.61,129.99,,0.00531506849315,
Rodentia,wolffsohni,2682.0,4.31,,,,,,,
Diprotodontia,asomatus,1500.0,,,,,,,,
Diprotodontia,conspicillatus,2821.01,24.256,1.07090410959,,,31.09,,0.558904109589,
Diprotodontia,hirsutus,1407.14,,1.02402739726,1.0,,,8.0,0.41095890411,False
Diprotodontia,leporides,3000.0,,,,,,,,
Rodentia,beccarii,,20.21,,,,,,,
Rodentia,meridianus,,7.416,,,,23.95,,0.057095890411,
Rodentia,persicus,107.52,14.252,,,4.99,28.0,,0.0520547945205,
Rodentia,rex,,22.152,,,,,,,
Rodentia,sacramenti,,19.213,,,,,,,
Rodentia,shawi,90.6,18.213,0.252657534247,,4.35,24.8,,0.080301369863,
Rodentia,tamariscinus,,7.367,,,2.97,,,0.0477808219178,
Rodentia,tristrami,111.62,13.703,,,3.0,23.99,,,
Rodentia,unguiculatus,57.75,0.337,0.154794520548,,2.85,25.09,,0.0656164383562,
Rodentia,vinogradovi,117.0,10.505,,,3.0,21.89,,,
Rodentia,zarudnyi,,13.031,,,,,,,
Rodentia,gouldii,716.49,25.583,0.139780821918,,34.7,44.03,,0.134219178082,
Rodentia,macrurus,294.28,27.415,,,,,,,
Chiroptera,kusnotoi,,23.067,,,,,,,
Chiroptera,niphanae,32.59,22.622,,,,,,,
Chiroptera,wetmorei,18.7,23.481,,,,,,,
Chiroptera,woermanni,16.71,24.283,,,3.25,,1.5,,False
Chiroptera,pretiosus,98.0,23.733,,,,,,,
Chiroptera,rufus,,23.408,,,,,,,
Chiroptera,sinaloae,21.09,23.125,,3.0,3.79,,,0.129452054795,
Carnivora,monachus,294881.33,,4.29545205479,2.0,20000.0,334.58,,0.117123287671,
Carnivora,schauinslandi,222999.99,,4.62369863014,2.0,16250.0,344.15,,0.101726027397,
Carnivora,tropicalis,197758.36,,,3.0,,,,,
Rodentia,desmarestii,,,,,,,,,
Rodentia,luciae,,,,,,,,,
Rodentia,curioi,,,,,,,,,
Soricomorpha,gigas,11.71,20.186,,,,,,,
Rodentia,caliginosus,41.0,22.919,,,,,,,
Rodentia,robustulus,53.5,18.855,,,,,,,
Rodentia,zunigae,53.5,9.723,,,,,,,
Rodentia,naso,,16.425,,,,,,,
Carnivora,anakuma,,,,,,,,,
Carnivora,leucurus,,,,,,,,,
Carnivora,meles,11884.03,,1.15317808219,3.0,90.24,48.6,,0.250136986301,
Carnivora,capensis,8999.99,23.656,,2.0,210.0,181.46,,0.0653698630137,
Primates,talapoin,1248.86,23.171,4.74893150685,2.0,179.04,164.38,91.2,0.490356164384,False
Carnivora,angustirostris,1112390.81,,4.17123287671,2.0,34381.77,290.63,,0.0749863013699,
Carnivora,leonina,1600000.0,,4.40295890411,3.0,39392.97,243.33,,0.0628219178082,
Primates,coquereli,326.5,23.889,0.941753424658,2.0,12.92,88.58,1.0,0.372602739726,True
Soricomorpha,imaizumii,65.53,8.795,,2.0,,,,,
Soricomorpha,insularis,,15.675,,3.0,,,,,
Soricomorpha,tokudae,133.48,11.399,,2.0,,40.0,,,
Soricomorpha,uchidai,,,,3.0,,,,,
Soricomorpha,wogura,96.88,4.655,,2.0,,40.0,,,
Chiroptera,aequatorianus,,19.996,,3.0,,,,,
Chiroptera,mattogrossensis,7.48,24.797,,3.0,,,,,
Chiroptera,neglectus,,24.108,,3.0,,,,,
Chiroptera,temminckii,5.86,21.938,,3.0,,,,,
Chiroptera,aztecus,14.86,20.813,,,,,,,
Chiroptera,barnesi,,24.659,,,,,,,
Chiroptera,coibensis,,24.507,,,,,,,
Chiroptera,currentium,17.79,23.826,,,,,,,
Chiroptera,molossus,13.7,22.613,0.283452054795,3.0,3.49,107.97,,0.165616438356,
Chiroptera,plethodon,15.33,,,,0.87,,,,
Chiroptera,redmani,8.79,24.598,,2.0,,,,,
Rodentia,koopmani,25.0,,,,,,,,
Chiroptera,brachypterus,16.0,24.181,,,,,,,
Chiroptera,condylurus,26.59,24.36,0.782547945205,3.0,8.03,88.64,,0.13695890411,
Chiroptera,congicus,42.84,25.081,,,,,,,
Chiroptera,demonstrator,,25.716,,,,,,,
Chiroptera,leucostigma,26.79,21.911,,3.0,,,,,
Chiroptera,midas,45.5,25.353,,3.0,9.5,,,,
Chiroptera,mops,31.12,24.653,,3.0,,,,,
Chiroptera,nanulus,,24.181,,,,,,,
Chiroptera,niangarae,,23.9,,,,,,,
Chiroptera,niveiventer,21.82,22.131,,3.0,,,,,
Chiroptera,petersoni,,24.94,,,,,,,
Chiroptera,sarasinorum,,22.866,,3.0,,,,,
Chiroptera,spurrelli,8.08,25.181,,,,,,,
Chiroptera,thersites,21.99,24.325,,,,,,,
Chiroptera,trevori,,23.699,,,,,,,
Chiroptera,blainvillei,8.69,24.598,,3.0,,,,,
Chiroptera,magna,,,,,,,,,
Chiroptera,megalophylla,16.09,21.138,,3.0,0.91,,,,
Chiroptera,acetabulosus,,17.838,,,,,,,
Chiroptera,beccarii,14.3,23.84,,3.0,,,,,
Chiroptera,doriae,,23.694,,3.0,,,,,
Chiroptera,jugularis,11.56,20.193,,3.0,,,,,
Chiroptera,kalinowskii,,7.477,,,,,,,
Chiroptera,loriae,7.0,25.345,,,,,,,
Chiroptera,minutus,,25.234,,,,,,,
Chiroptera,norfolkensis,8.0,16.08,,,,,,,
Chiroptera,phrudus,,21.295,,,,,,,
Chiroptera,planiceps,9.24,18.294,1.03389041096,,2.06,106.86,,,
Artiodactyla,meminna,3130.95,25.876,,,319.0,153.53,,,
Artiodactyla,anhuiensis,,,,,,,,,
Artiodactyla,berezovskii,12477.41,11.384,,1.0,529.5,184.24,,0.129150684932,
Artiodactyla,chrysogaster,13697.9,-0.859,1.61079452055,1.0,659.54,188.0,1.0,0.129150684932,True
Artiodactyla,cupreus,,,,,,,,,
Artiodactyla,fuscus,13697.9,5.758,,1.0,,,,0.129150684932,
Artiodactyla,leucogaster,,,,,,,,,
Artiodactyla,moschiferus,13315.57,-8.378,1.33331506849,1.0,498.39,175.92,1.0,0.129150684932,True
Chiroptera,nigrescens,3.33,23.343,,,,,,,
Carnivora,gambianus,1644.98,26.3,,2.0,,,,,
Carnivora,mungo,1260.0,23.855,0.957068493151,3.0,24.2,60.91,,0.0572054794521,
Carnivora,decemlineata,657.03,24.132,2.06890410959,3.0,49.13,100.83,,0.123561643836,
Artiodactyla,atherodes,18939.1,23.632,,1.0,,,,,
Artiodactyla,crinifrons,18590.01,14.2,,2.0,,195.57,,,
Rodentia,baibacina,,-1.471,,,,40.0,,,
Rodentia,bobak,,2.83,3.40145205479,,,40.49,,0.102739726027,
Rodentia,broweri,,-14.348,,,,,,,
Rodentia,caligata,2253.71,-5.281,2.26764383562,,,30.0,3.0,0.0667397260274,False
Rodentia,camtschatica,,-12.494,,,32.99,,,,
Rodentia,caudata,4350.0,-1.282,2.49131506849,,,30.74,3.65,0.0953424657534,False
Rodentia,flaviventris,3709.73,5.947,2.26764383562,1.0,33.79,30.39,,0.0684931506849,
Rodentia,himalayana,,-3.699,,,,,,,
Rodentia,marmota,4059.15,4.667,2.26764383562,1.0,29.74,35.22,,0.134739726027,
Rodentia,menzbieri,,1.946,2.5861369863,2.0,,,,,
Rodentia,monax,3880.93,2.67,1.13380821918,2.0,27.19,31.5,1.0,0.120082191781,True
Rodentia,olympus,6299.99,8.533,3.12808219178,,,,3.0,0.0951506849315,False
Rodentia,sibirica,,-3.422,2.26764383562,,,41.0,,,
Rodentia,amurensis,,-10.884,,,,,,,
Rodentia,lemmus,67.62,-1.539,0.0621095890411,,3.89,20.11,,0.0552054794521,
Rodentia,portenkoi,,-12.028,,,,,,,
Rodentia,sibiricus,53.81,-11.359,0.121945205479,,3.88,20.74,,,
Rodentia,trimucronatus,69.82,-10.339,,,,20.77,,,
Rodentia,barbarus,26.15,,,,,,,,
Rodentia,bellieri,,26.651,,,,,,,
Rodentia,griselda,55.87,21.399,,,,,,,
Rodentia,hoogstraali,,26.374,,,,,,,
Rodentia,brandtii,,-1.778,,,,,,,
Rodentia,fuscus,,-7.777,,,,,,,
Rodentia,mandarinus,,4.96,,,,,,,
Diprotodontia,krefftii,31849.99,21.197,,1.0,,,1.0,0.994328767123,True
Diprotodontia,latifrons,26163.8,17.044,1.72978082192,1.0,0.49,20.74,,0.893342465753,
Chiroptera,atratus,,,,,,,,,
Chiroptera,blossevillii,,19.235,,,,,,,
Rodentia,linulus,,26.674,,,,,,,
Rodentia,macculus,26.5,22.987,,,,,,,
Rodentia,mittendorfi,41.85,21.999,,,,,,,
Rodentia,rosalia,49.92,21.052,,,,,,,
Rodentia,roseveari,,20.619,,,,,,,
Rodentia,striatus,43.65,24.385,0.222904109589,,2.25,25.15,,0.0747397260274,
Rodentia,zebra,,25.858,,,,,,,
Primates,catta,2626.48,22.971,2.2784109589,2.0,75.8,134.74,16.45,0.346602739726,False
Rodentia,meyeri,,21.09,,,,,,,
Rodentia,canus,150.0,23.604,,,,,,,
Rodentia,apicalis,53.6,8.929,,,,,,,
Primates,caissara,604.01,16.439,,,,,1.0,,True
Primates,chrysomelas,572.8,22.399,,,,,6.7,,False
Primates,chrysopygus,656.12,21.864,,2.0,,,3.6,,False
Primates,rosalia,592.52,20.65,2.43928767123,2.0,51.89,134.0,4.5,0.207369863014,False
Carnivora,braccatus,,21.299,,,,,,,
Carnivora,colocolo,,1.24,,,,,,,
Carnivora,geoffroyi,,15.723,,,,,,,
Carnivora,guigna,,8.363,,,,,,,
Carnivora,jacobitus,8133.78,9.575,,3.0,,,,,
Carnivora,pajeros,,13.58,,,,,,,
Carnivora,pardalis,11880.0,22.869,1.85928767123,3.0,250.0,81.99,,0.290904109589,
Carnivora,tigrinus,,23.817,,,,,,,
Carnivora,wiedii,3270.81,23.703,2.88295890411,3.0,157.42,82.2,,0.255890410959,
Rodentia,ciliatus,,24.088,,,,,,,
Rodentia,edwardsi,308.82,17.513,,,,,,,
Rodentia,milleti,,21.025,,,,,,,
Rodentia,neilli,,26.673,,,,,,,
Rodentia,sabanus,347.61,23.967,,,,,,,
Rodentia,siporanus,,25.9,,,,,,,
Primates,ankaranensis,,25.15,,,,,,,
Primates,dorsalis,503.85,20.161,,1.0,,,1.0,,True
Primates,edwardsi,821.58,25.476,,2.0,,,1.0,,True
Primates,leucopus,599.99,23.113,1.70071232877,1.0,,135.92,1.0,0.333315068493,True
Primates,microdon,952.33,19.715,,2.0,,,1.0,,True
Primates,mustelinus,669.03,19.875,1.81865753425,1.0,27.0,133.45,1.0,0.208794520548,True
Primates,ruficaudatus,763.36,23.861,,1.0,,135.92,1.0,0.326904109589,True
Primates,septentrionalis,755.77,,1.03443835616,1.0,,134.99,1.0,0.331424657534,True
Rodentia,apicalis,150.0,,,,,,,,
Rodentia,conditor,328.82,18.646,0.668739726027,1.0,,43.49,,0.11197260274,
Carnivora,serval,11999.96,23.557,2.43273972603,3.0,254.0,73.74,,0.286794520548,
Rodentia,elegans,83.52,21.743,,3.0,,,,,
Rodentia,ernstmayri,42.85,20.035,,3.0,,,,,
Rodentia,signatus,,26.2,,3.0,,,,,
Carnivora,weddellii,400000.0,,4.34945205479,2.0,27395.84,314.99,,0.118767123288,
Chiroptera,curasoae,25.27,23.397,,2.0,,121.66,,0.11504109589,
